idx1,idx2,Person_ID_1,FirstName_1,LastName_1,DateOfBirth_1,blocking_key_1,Person_ID_2,FirstName_2,LastName_2,DateOfBirth_2,blocking_key_2,FirstName_sim,LastName_sim,DateOfBirth_eq,match_predito,match_verdadeiro
43248,32459,63414,rg,sussman,1958-05-22,R2S21958,55300,roosevelt,swaxd,1958-01-07,R2S21958,0.5370370370370371,0.4476190476190476,0,0,0
43251,8354,63402,vka,whitmour,1988-11-23,V2W31988,53226,vaughn,white,1988-06-25,V2W31988,0.6666666666666666,0.86,0,0,0
43253,42741,63402,craig,whitmour,1988-11-23,C6W31988,63247,christopher,wooten,1988-05-10,C6W31988,0.6242424242424242,0.5138888888888888,0,0,0
43277,30123,46665,jerome,daley,1982-03-13,J6D41982,20295,jorge,delprado,1982-10-25,J6D41982,0.765,0.5472222222222222,0,0,0
43279,43278,63425,anthony,cavallo,1979-11-16,A5C11979,63425,anthony,cavallo,1979-11-16,A5C11979,1.0,1.0,1,1,1
43286,43284,63417,ingrid,schenk,1954-08-29,I5S51954,63417,ingrid,schenk,1954-08-29,I5S51954,1.0,1.0,1,1,1
43304,43303,63419,jaklin,chapman,1969-04-08,J2C11969,63419,jaklin,chapman,1969-04-08,J2C11969,1.0,1.0,1,1,1
43319,43317,63418,michael,minihane,1986-09-23,M2M51986,63418,michael,minihane,1986-09-23,M2M51986,1.0,1.0,1,1,1
43327,43326,62872,gerald,jea,1950-11-24,G6J01950,62872,gerald,j,1950-11-23,G6J01950,1.0,0.7999999999999999,0,1,1
43333,36273,30419,ltqo,walker,1987-04-14,L3W41987,58848,latosha,williams,1987-11-02,L3W41987,0.7535714285714287,0.5277777777777778,0,0,0
43346,43258,63423,nicole,cooper,1986-03-14,N2C11986,63423,nicole,cooper,1986-03-14,N2C11986,1.0,1.0,1,1,1
43386,11590,63436,cw,mighty,1986-04-04,C0M21986,54184,cs,mgyvrqei,1986-10-17,C0M21986,0.6666666666666666,0.625,0,0,0
43386,28116,63436,cw,mighty,1986-04-04,C0M21986,58964,cx,major,1986-09-08,C0M21986,0.6666666666666666,0.4555555555555555,0,0,0
43392,26626,36680,o,jones,1986-03-05,O0J51986,58508,o,john,1986-07-14,O0J51986,1.0,0.8266666666666667,0,1,0
43393,13329,36680,robert,fgn,1986-07-05,R1F21986,54657,robert,fkg,1986-06-22,R1F21986,1.0,0.5555555555555555,0,0,0
43399,35744,63463,marquel,fcp,1994-06-16,M6F21994,50236,myrticea,fzlte,1994-06-03,M6F21994,0.6011904761904762,0.5111111111111111,0,0,0
43407,2013,51413,joel,felder,1986-08-03,J4F41986,51413,joel,fl,1986-08-03,J4F41986,1.0,0.7999999999999999,1,1,1
43408,2013,51413,joel,felder,1986-08-02,J4F41986,51413,joel,fl,1986-08-03,J4F41986,1.0,0.7999999999999999,0,1,1
43408,43407,51413,joel,felder,1986-08-02,J4F41986,51413,joel,felder,1986-08-03,J4F41986,1.0,1.0,0,1,1
43435,38683,63440,tina,garrison,1969-07-12,T5G61969,62100,tanya,gordon,1969-09-25,T5G61969,0.8049999999999999,0.75,0,0,0
43442,43440,63434,cynthia,dorobiala,1977-04-05,C5D61977,63434,cynthia,dorobiala,1977-04-05,C5D61977,1.0,1.0,1,1,1
43477,43476,52282,caswell,goffee,1977-10-25,C2G11977,52282,caswell,goffee,1977-10-25,C2G11977,1.0,1.0,1,1,1
43480,14501,63455,c,munt,1972-05-17,C0M51972,54935,ce,momemo,1972-09-30,C0M51972,0.8500000000000001,0.4722222222222221,0,0,0
43538,43537,63484,jessica,fernandez,1983-07-10,J2F61983,63484,jessica,ferodnwa,1983-07-10,J2F61983,1.0,0.825,1,1,1
43543,22550,63485,jqn,harris,1963-11-01,J5H61963,57316,john,harris,1963-10-05,J5H61963,0.75,1.0,0,0,0
43574,5196,63470,heather,friedman,1985-07-20,H3F61985,34614,haywood,farrow,1985-11-30,H3F61985,0.5238095238095238,0.5277777777777778,0,0,0
43582,25395,63490,chr,rice,1980-01-10,C6R21980,58120,carlos,rosario,1980-04-10,C6R21980,0.6666666666666666,0.4642857142857142,0,0,0
43582,25396,63490,chr,rice,1980-01-10,C6R21980,58120,carlos,rosario,1980-04-10,C6R21980,0.6666666666666666,0.4642857142857142,0,0,0
43582,33557,63490,chr,rice,1980-01-10,C6R21980,60584,carlos,rugel,1980-01-01,C6R21980,0.6666666666666666,0.6333333333333333,0,0,0
43589,2307,63486,andre,mb,1982-07-16,A5M11982,51527,amillar,mapc,1982-05-06,A5M11982,0.4476190476190476,0.5833333333333334,0,0,0
43590,32124,63520,stevenson,mersan,1974-01-15,S3M61974,60180,staci,myers,1974-07-05,S3M61974,0.5407407407407407,0.8400000000000001,0,0,0
43594,43593,63508,tecosz,tynes,1985-07-21,T2T51985,63508,teoes,tynes,1985-07-21,T2T51985,0.8577777777777779,1.0,1,1,1
43603,43602,63517,zachary,brooks,1997-08-01,Z2B61997,63517,zachary,brooks,1997-08-01,Z2B61997,1.0,1.0,1,1,1
43608,22182,31256,rajindra,somra,1980-01-08,R2S51980,3818,rcvon,smngzems,1980-08-21,R2S51980,0.5499999999999999,0.5499999999999999,0,0,0
43608,40105,31256,rajindra,somra,1980-01-08,R2S51980,59701,raquel,sm,1980-10-31,R2S51980,0.5277777777777778,0.82,0,0,0
43609,22182,31256,rajindra,somra,1980-01-08,R2S51980,3818,rcvon,smngzems,1980-08-21,R2S51980,0.5499999999999999,0.5499999999999999,0,0,0
43609,40105,31256,rajindra,somra,1980-01-08,R2S51980,59701,raquel,sm,1980-10-31,R2S51980,0.5277777777777778,0.82,0,0,0
43609,43608,31256,rajindra,somra,1980-01-08,R2S51980,31256,rajindra,somra,1980-01-08,R2S51980,1.0,1.0,1,1,1
43610,22182,31256,rajindra,somra,1980-01-08,R2S51980,3818,rcvon,smngzems,1980-08-21,R2S51980,0.5499999999999999,0.5499999999999999,0,0,0
43610,40105,31256,rajindra,somra,1980-01-08,R2S51980,59701,raquel,sm,1980-10-31,R2S51980,0.5277777777777778,0.82,0,0,0
43610,43608,31256,rajindra,somra,1980-01-08,R2S51980,31256,rajindra,somra,1980-01-08,R2S51980,1.0,1.0,1,1,1
43610,43609,31256,rajindra,somra,1980-01-08,R2S51980,31256,rajindra,somra,1980-01-08,R2S51980,1.0,1.0,1,1,1
43614,14873,63504,precious,mccray,1988-10-02,P6M21988,55062,preston,mack,1988-01-22,P6M21988,0.6904761904761904,0.611111111111111,0,0,0
43615,14873,63504,precious,mccray,1988-10-02,P6M21988,55062,preston,mack,1988-01-22,P6M21988,0.6904761904761904,0.611111111111111,0,0,0
43615,43614,63504,precious,mccray,1988-10-02,P6M21988,63504,precious,mccray,1988-10-02,P6M21988,1.0,1.0,1,1,1
43619,43617,63506,k,vas,1978-09-15,K0V21978,63506,kie,vasquez,1978-09-11,K0V21978,0.7999999999999999,0.8666666666666668,0,0,1
43628,43627,54384,sidney,perkins,1956-11-21,S3P61956,54384,sidney,perkins,1956-11-21,S3P61956,1.0,1.0,1,1,1
43632,26841,2100,mesqaal,rkzse,1971-07-02,M2R21971,49711,mc,ricco,1971-01-04,M2R21971,0.5476190476190476,0.4666666666666666,0,0,0
43633,8549,2100,marshall,ramsey,1971-01-12,M6R51971,53307,mark,ramsey,1971-02-25,M6R51971,0.7958333333333334,1.0,0,1,0
43637,43636,63518,jon,cynn,1988-11-16,J5C51988,63518,jon,cunningham,1988-11-16,J5C51988,1.0,0.6833333333333332,1,1,1
43641,16677,54257,christine,mesyeux,1986-11-22,C6M21986,55584,carlos,mz,1986-05-31,C6M21986,0.611111111111111,0.5476190476190476,0,0,0
43641,28118,54257,christine,mesyeux,1986-11-22,C6M21986,58964,charles,major,1986-09-08,C6M21986,0.6899470899470899,0.4476190476190476,0,0,0
43658,43656,63515,maurice,walker,1994-06-06,M6W41994,63515,maurice,walker,1994-06-06,M6W41994,1.0,1.0,1,1,1
43665,41609,27871,jean,vgndzrku,1989-03-15,J5V21989,62911,john,vaz,1989-04-21,J5V21989,0.6666666666666666,0.6388888888888888,0,0,0
43668,12236,63531,mqlwen,ml,1991-07-03,M2M41991,54344,michael,miller,1991-06-03,M2M41991,0.5396825396825397,0.7999999999999999,0,0,0
43685,6482,63529,orgtor,tor,1984-04-22,O6T61984,29615,or,truax,1984-02-11,O6T61984,0.8222222222222222,0.6888888888888888,0,0,0
43690,17842,57943,dijohn,nk,1990-02-05,D2N21990,55955,dws,nuckols,1990-01-15,D2N21990,0.5,0.7857142857142857,0,0,0
43719,33980,60713,david,lawrence,1986-05-14,D1L61986,60713,david,lawrence,1986-05-14,D1L61986,1.0,1.0,1,1,1
43723,16436,63538,jonathan,tejada,1988-05-18,J5T21988,55480,janet,tk,1988-05-01,J5T21988,0.6833333333333332,0.5555555555555555,0,0,0
43724,1663,63538,ahnath,tejada,1987-05-18,A5T21987,9795,antoine,tus,1987-01-23,A5T21987,0.6428571428571429,0.5,0,0,0
43751,43750,63552,sofya,shmks,1991-05-15,S1S51991,63552,sofya,shmandura,1991-02-15,S1S51991,1.0,0.6444444444444445,0,0,1
43763,43761,63547,michael,stenquist,1980-12-30,M2S31980,63547,michael,stenquist,1980-12-30,M2S31980,1.0,1.0,1,1,1
43768,18464,63556,k,montano,1992-09-16,K0M51992,56137,kee,manning,1992-11-21,K0M51992,0.7999999999999999,0.6190476190476191,0,0,0
43789,19926,47135,reshaud,xh,1991-12-08,R2X01991,56568,richard,x,1991-10-31,R2X01991,0.7428571428571429,0.8500000000000001,0,0,0
43790,20280,47135,reshaud,bowens,1991-12-08,R2B51991,47135,reshaud,bowens,1991-12-08,R2B51991,1.0,1.0,1,1,1
43790,20282,47135,reshaud,bowens,1991-12-08,R2B51991,47135,reshaud,bowens,1991-12-04,R2B51991,1.0,1.0,0,1,1
43790,41123,47135,reshaud,bowens,1991-12-08,R2B51991,48188,rz,benyard,1991-11-12,R2B51991,0.5476190476190476,0.6428571428571429,0,0,0
43796,43795,63548,juan,garcia,1955-06-16,J5G61955,63548,juan,garcia,1955-06-16,J5G61955,1.0,1.0,1,1,1
43811,43810,63560,nashoa,dotson,1982-03-29,N2D31982,63560,nq,dotson,1982-03-29,N2D31982,0.5555555555555555,1.0,1,1,1
43820,19482,63555,larry,vifk,1983-10-06,L6V11983,56427,laurita,vpiof,1983-07-21,L6V11983,0.6761904761904761,0.6333333333333333,0,0,0
43833,40174,11936,michael,dukes,1990-02-23,M2D21990,62523,mgt,dgwzs,1990-05-06,M2D21990,0.4920634920634921,0.6,0,0,0
43857,21737,63579,jenny,gomezdibenedetto,1987-09-02,J5G51987,57041,jenny,gomezdibenedetto,1987-09-22,J5G51987,1.0,1.0,0,1,0
43876,43875,63578,emdl,fleuirnor,1983-05-11,E5F41983,63578,enock,flqniwe,1983-05-01,E5F41983,0.4833333333333333,0.5886243386243386,0,0,1
43887,1648,63573,clarence,king,1988-11-27,C4K51988,51284,cilo,kan,1988-01-16,C4K51988,0.5833333333333334,0.75,0,0,0
43899,17659,63582,iqs,pesr,1990-02-14,I2P21990,55868,ik,pj,1990-10-05,I2P21990,0.611111111111111,0.5833333333333334,0,0,0
43922,9270,63596,marcial,ortiz,1974-07-21,M6O61974,47358,mauricio,orellana,1974-12-06,M6O61974,0.7704761904761905,0.5499999999999999,0,0,0
43922,9271,63596,marcial,ortiz,1974-07-21,M6O61974,47358,maerbc,orellana,1974-12-06,M6O61974,0.7968253968253969,0.5499999999999999,0,0,0
43934,43932,63600,michael,milligan,1983-09-11,M2M41983,63600,michael,milligan,1983-04-11,M2M41983,1.0,1.0,0,1,1
43947,376,63594,andrew,welch,1987-05-05,A5W41987,50937,andrew,williams,1987-07-30,A5W41987,1.0,0.5499999999999999,0,0,0
43950,24138,57768,grace,margri,1967-07-08,G6M61967,57768,grace,margri,1967-07-08,G6M61967,1.0,1.0,1,1,1
43965,24880,57985,jaron,thomas,1991-07-20,J6T51991,57985,jaron,thomas,1991-07-23,J6T51991,1.0,1.0,0,1,1
43981,43980,63592,ivan,mejia,1980-08-06,I1M21980,63592,ivan,mejia,1980-08-06,I1M21980,1.0,1.0,1,1,1
43986,11461,63598,james,gaboton,1978-01-29,J5G11978,50653,juan,guopaw,1978-10-16,J5G11978,0.6333333333333333,0.5396825396825397,0,0,0
43988,11462,63598,ya,guv,1978-01-29,Y0G11978,50653,y,guevara,1978-10-16,Y0G11978,0.8500000000000001,0.8476190476190477,0,0,0
43996,43995,63606,archie,jones,1960-02-06,A6J51960,63606,archie,jones,1960-02-06,A6J51960,1.0,1.0,1,1,1
44012,33011,60527,g,spkpqge,1983-06-13,G0S11983,25425,ga,spurgeon,1983-08-07,G0S11983,0.8500000000000001,0.6904761904761904,0,0,0
44023,11887,63616,pmtr,mwywo,1981-03-02,P5M01981,54260,pmacus,m,1981-09-03,P5M01981,0.611111111111111,0.76,0,0,0
44032,44031,63626,rafael,nucamendi,1979-09-23,R1N21979,63626,rafael,nkpzmzn,1979-09-23,R1N21979,1.0,0.5873015873015873,1,1,1
44045,44043,63627,martha,wheatley,1975-05-04,M6W31975,63627,marax,wheatley,1975-05-04,M6W31975,0.8755555555555556,1.0,1,1,1
44094,8632,53339,hjr,reid,1988-08-11,H2R31988,53339,hc,reid,1988-08-11,H2R31988,0.611111111111111,1.0,1,1,1
44099,6303,63617,we,s,1988-02-29,W0S01988,52699,w,s,1988-09-17,W0S01988,0.8500000000000001,1.0,0,1,0
44103,44072,63609,victoria,lopez-bumgartner,1988-06-11,V2L11988,63609,victoria,lopez-bumgartner,1988-06-11,V2L11988,1.0,1.0,1,1,1
44105,44072,63609,victoria,lopez-bumgartner,1988-06-11,V2L11988,63609,victoria,lopez-bumgartner,1988-06-11,V2L11988,1.0,1.0,1,1,1
44105,44103,63609,victoria,lopez-bumgartner,1988-06-11,V2L11988,63609,victoria,lopez-bumgartner,1988-06-11,V2L11988,1.0,1.0,1,1,1
44107,44106,4055,morris,king,1988-11-02,M6K51988,4055,morris,king,1988-11-02,M6K51988,1.0,1.0,1,1,1
44108,44106,4055,morris,king,1988-11-02,M6K51988,4055,morris,king,1988-11-02,M6K51988,1.0,1.0,1,1,1
44108,44107,4055,morris,king,1988-11-02,M6K51988,4055,morris,king,1988-11-02,M6K51988,1.0,1.0,1,1,1
44118,1884,63643,alexander,jeukn,1992-02-24,A4J21992,40605,alexus,jackson,1992-09-10,A4J21992,0.8222222222222222,0.6761904761904761,0,0,0
44124,30972,63633,daniel,dw,1994-02-02,D5D01994,59819,densmore,du,1994-10-20,D5D01994,0.5138888888888888,0.6666666666666666,0,0,0
44133,25678,13010,robert,cortes,1978-04-25,R1C61978,13010,robert,cortes,1978-04-25,R1C61978,1.0,1.0,1,1,1
44160,10323,53843,l,ario,1987-06-25,L0A61987,53843,lo,aristizabal,1987-06-25,L0A61987,0.8500000000000001,0.6742424242424242,1,1,1
44163,39576,8950,zachary,wilcvi,1991-03-05,Z2W41991,62357,zachary,whalen,1991-09-03,Z2W41991,1.0,0.5555555555555555,0,0,0
44163,41614,8950,zachary,wilcvi,1991-03-05,Z2W41991,8950,zachary,williams,1991-03-05,Z2W41991,1.0,0.8055555555555556,1,1,1
44173,17400,18316,christopher,rgln,1988-11-26,C6R21988,55795,caritasse,roche,1988-01-13,C6R21988,0.6818181818181818,0.4833333333333333,0,0,0
44173,18703,18316,christopher,rgln,1988-11-26,C6R21988,56208,chri,rgbalh,1988-08-20,C6R21988,0.8727272727272728,0.8,0,0,0
44173,38870,18316,christopher,rgln,1988-11-26,C6R21988,62174,cornelius,rcfgwrt,1988-06-28,C6R21988,0.6026936026936026,0.5952380952380952,0,0,0
44185,40013,63647,nathaniel,martin,1988-07-25,N3M61988,30556,ntetn,martinez,1988-07-15,N3M61988,0.6444444444444445,0.95,0,0,0
44193,1836,51351,hrv,taffe,1971-11-29,H6T11971,51351,horace,taffe,1971-11-28,H6T11971,0.6666666666666666,1.0,0,0,1
44200,41117,63649,ds,manfred,1973-05-11,D2M51973,39120,dgyt,mendoza,1973-04-09,D2M51973,0.5833333333333334,0.5238095238095238,0,0,0
44209,25495,57618,jamaree,more,1995-08-31,J5M61995,57618,jamaree,moreland,1995-08-31,J5M61995,1.0,0.9,1,1,1
44209,25496,57618,jamaree,more,1995-08-31,J5M61995,57618,jamaree,moreland,1995-08-31,J5M61995,1.0,0.9,1,1,1
44209,32647,57618,jamaree,more,1995-08-31,J5M61995,60304,jamil,moreland,1995-07-05,J5M61995,0.6761904761904761,0.9,0,0,0
44243,31340,63669,michael,goabk,1981-09-19,M2G11981,43114,michael,gep,1981-11-01,M2G11981,1.0,0.5111111111111111,0,0,0
44256,42692,63665,mike,soriano,1976-07-08,M2S61976,15533,michael,srl,1976-03-05,M2S61976,0.7809523809523811,0.6507936507936508,0,0,0
44288,44287,21237,jermiah,boykins,1990-05-11,J6B21990,21237,jermiah,boykins,1990-05-11,J6B21990,1.0,1.0,1,1,1
44305,38220,44416,michael,francisco,1980-05-23,M2F61980,44416,michael,fr,1980-05-13,M2F61980,1.0,0.7925925925925926,0,1,1
44305,38222,44416,michael,francisco,1980-05-23,M2F61980,44416,michael,francisco,1980-05-13,M2F61980,1.0,1.0,0,1,1
44310,40132,63713,mucbi,moxqm,1982-01-12,M2M21982,56837,mzr,masood,1982-01-27,M2M21982,0.5111111111111111,0.5777777777777778,0,0,0
44312,20673,63713,michael,crommett,1982-01-12,M2C61982,56729,michael,creightney,1982-05-08,M2C61982,1.0,0.6333333333333333,0,0,0
44312,36294,63713,michael,crommett,1982-01-12,M2C61982,29332,michael,ciriago,1982-09-23,M2C61982,1.0,0.5119047619047619,0,0,0
44319,26370,58388,martez,cooper,1995-05-13,M6C11995,58388,martez,cooper,1995-05-13,M6C11995,1.0,1.0,1,1,1
44319,26371,58388,martez,cooper,1995-05-13,M6C11995,58388,martez,cooper,1995-05-13,M6C11995,1.0,1.0,1,1,1
44319,26372,58388,martez,cooper,1995-05-13,M6C11995,58388,martez,cooper,1995-05-13,M6C11995,1.0,1.0,1,1,1
44320,28886,58388,mk,cooper,1995-05-13,M2C11995,59201,mklvhs,cb,1995-03-25,M2C11995,0.8222222222222222,0.5555555555555555,0,0,0
44327,44326,63711,ryan,kirby,1995-08-24,R5K61995,63711,ryan,kirby,1995-08-24,R5K61995,1.0,1.0,1,1,1
44338,44337,63696,pete,cohen,1994-11-15,P3C51994,63696,pete,cohen,1994-11-15,P3C51994,1.0,1.0,1,1,1
44340,42791,63681,david,heller,1984-01-24,D1H41984,56689,david,hollis,1984-05-13,D1H41984,1.0,0.6666666666666666,0,0,0
44351,18239,40005,tn,jammel,1963-01-30,T5J51963,56091,tmn,jones,1963-11-10,T5J51963,0.611111111111111,0.5777777777777778,0,0,0
44359,3833,63700,maria,marrero,1981-12-18,M6M61981,51961,myrr,martinez,1981-05-22,M6M61981,0.6333333333333333,0.6904761904761904,0,0,0
44359,36161,63700,maria,marrero,1981-12-18,M6M61981,61340,marko,marcetic,1981-04-17,M6M61981,0.8133333333333334,0.6904761904761904,0,0,0
44360,36159,63700,fz,marrero,1981-12-18,F2M61981,61340,fzu,marcetic,1981-04-17,F2M61981,0.9111111111111112,0.6904761904761904,0,0,0
44379,21652,63706,w,myrtil,1980-03-21,W0M61980,56990,wa,martin,1980-12-08,W0M61980,0.8500000000000001,0.7999999999999999,0,0,0
44394,2800,63710,james,myers,1990-03-29,J5M61990,51635,james,morales,1990-10-16,J5M61990,1.0,0.6761904761904761,0,0,0
44407,44406,3501,quavon,bailey,1985-10-11,Q1B41985,3501,quavon,bailey,1985-10-11,Q1B41985,1.0,1.0,1,1,1
44416,13179,63747,cr,bcfnveett,1963-03-19,C6B21963,40237,curtis,baker,1963-08-05,C6B21963,0.7999999999999999,0.5407407407407407,0,0,0
44426,24344,63721,due,reyes,1986-06-14,D0R21986,57816,dd,rcjinuo,1986-02-03,D0R21986,0.611111111111111,0.4476190476190476,0,0,0
44453,17125,63746,czllt,seng,1990-06-25,C4S51990,13149,celestino,santiago,1990-12-27,C4S51990,0.6444444444444445,0.7375,0,0,0
44453,17126,63746,czllt,seng,1990-06-25,C4S51990,13149,celestino,santiago,1990-12-28,C4S51990,0.6444444444444445,0.7375,0,0,0
44460,24225,57791,michael,waddell,1982-03-12,M2W31982,57791,michael,waddell,1982-03-12,M2W31982,1.0,1.0,1,1,1
44460,24226,57791,michael,waddell,1982-03-12,M2W31982,57791,michael,waddell,1982-03-12,M2W31982,1.0,1.0,1,1,1
44461,24225,57791,michael,waddell,1982-03-12,M2W31982,57791,michael,waddell,1982-03-12,M2W31982,1.0,1.0,1,1,1
44461,24226,57791,michael,waddell,1982-03-12,M2W31982,57791,michael,waddell,1982-03-12,M2W31982,1.0,1.0,1,1,1
44461,44460,57791,michael,waddell,1982-03-12,M2W31982,57791,michael,waddell,1982-03-12,M2W31982,1.0,1.0,1,1,1
44465,44464,63722,herode,pierre,1985-03-07,H6P61985,63722,herode,pierre,1985-03-07,H6P61985,1.0,1.0,1,1,1
44470,44469,54909,rudolph,young,1955-02-02,R3Y51955,54909,rudolph,young,1955-01-22,R3Y51955,1.0,1.0,0,1,1
44473,846,56099,sterw,ya,1983-12-14,S3Y01983,1499,steve,ye,1983-07-27,S3Y01983,0.8133333333333334,0.6666666666666666,0,0,0
44476,5566,63732,ricardo,stewart,1989-02-24,R2S31989,52472,roseson,sjtrji,1989-06-20,R2S31989,0.5238095238095238,0.6428571428571429,0,0,0
44476,7730,63732,ricardo,stewart,1989-02-24,R2S31989,53081,rz,soto,1989-09-01,R2S31989,0.5476190476190476,0.5952380952380952,0,0,0
44479,32252,9996,wlw,rcigc,1960-05-08,W4R21960,60225,willie,ross,1960-02-17,W4R21960,0.6666666666666666,0.4833333333333333,0,0,0
44493,9659,53675,maximo,castro,1968-09-12,M2C21968,53675,maximo,castro,1968-09-12,M2C21968,1.0,1.0,1,1,1
44495,9659,53675,maximo,castro,1968-09-12,M2C21968,53675,maximo,castro,1968-09-12,M2C21968,1.0,1.0,1,1,1
44495,44493,53675,maximo,castro,1968-09-12,M2C21968,53675,maximo,castro,1968-09-12,M2C21968,1.0,1.0,1,1,1
44512,44511,63735,kapil,deob,1992-05-31,K1D11992,63735,kapil,dep,1992-05-31,K1D11992,1.0,0.7777777777777778,1,1,1
44534,44532,63781,dwight,stirrup,1958-09-02,D2S31958,63781,dzqyh,stirrup,1958-09-02,D2S31958,0.5777777777777778,1.0,1,1,1
44539,30451,59663,alona,schwartzbach,1966-08-16,A4S61966,59663,alona,schwartzbach,1966-08-16,A4S61966,1.0,1.0,1,1,1
44542,44541,63760,andre,antunes,1979-08-25,A5A51979,63760,andre,amjure,1979-05-25,A5A51979,1.0,0.6428571428571429,0,0,1
44545,33616,63773,samantha,w,1988-04-25,S5W01988,60587,shaun,w,1988-10-09,S5W01988,0.6583333333333333,1.0,0,0,0
44563,9960,63783,antonio,williams,1992-10-25,A5W41992,29456,antnt,wld,1992-10-19,A5W41992,0.8533333333333333,0.6388888888888888,0,0,0
44570,44569,63782,coby,jis,1963-08-15,C1J21963,63782,coby,joseph,1963-07-15,C1J21963,1.0,0.6666666666666666,0,0,1
44585,34551,63787,ti,kiicla,1970-09-08,T0K21970,51697,ty,koze,1970-09-16,T0K21970,0.6666666666666666,0.4722222222222221,0,0,0
44590,44589,63759,demario,dixon,1989-03-19,D5D21989,63759,demario,dixon,1989-06-19,D5D21989,1.0,1.0,0,1,1
44591,44589,63759,demario,dixon,1989-03-10,D5D21989,63759,demario,dixon,1989-06-19,D5D21989,1.0,1.0,0,1,1
44591,44590,63759,demario,dixon,1989-03-10,D5D21989,63759,demario,dixon,1989-03-19,D5D21989,1.0,1.0,0,1,1
44647,40163,21667,josue,pierre,1985-12-28,J2P61985,60538,jokpv,pruett,1985-04-12,J2P61985,0.6,0.5555555555555555,0,0,0
44656,22733,63802,stacie,cxah,1988-10-03,S3C01988,57350,st,ck,1988-05-14,S3C01988,0.8222222222222222,0.5833333333333334,0,0,0
44659,3033,51718,johnny,owens,1981-06-25,J5O51981,51718,johnny,owens,1981-06-29,J5O51981,1.0,1.0,0,1,1
44666,25066,58052,lawrence,bauman,1953-06-28,L6B51953,58052,lrgre,bauman,1953-06-28,L6B51953,0.6583333333333333,1.0,1,1,1
44690,27179,63795,mjux,dqgw,1985-04-08,M2D21985,34467,mike,douze,1985-11-03,M2D21985,0.5,0.4833333333333333,0,0,0
44703,21661,63813,jonson,bullard,1981-06-09,J5B41981,57027,jim,beaolepou,1981-03-06,J5B41981,0.5,0.4761904761904761,0,0,0
44703,26818,63813,jonson,bullard,1981-06-09,J5B41981,58586,john,ballew,1981-10-21,J5B41981,0.8,0.6428571428571429,0,0,0
44703,26819,63813,jonson,bullard,1981-06-09,J5B41981,58586,john,ballew,1981-10-21,J5B41981,0.8,0.6428571428571429,0,0,0
44705,21661,63813,jonson,bwl,1981-06-09,J5B41981,57027,jim,beaolepou,1981-03-06,J5B41981,0.5,0.6296296296296297,0,0,0
44705,26818,63813,jonson,bwl,1981-06-09,J5B41981,58586,john,ballew,1981-10-21,J5B41981,0.8,0.6666666666666666,0,0,0
44705,26819,63813,jonson,bwl,1981-06-09,J5B41981,58586,john,ballew,1981-10-21,J5B41981,0.8,0.6666666666666666,0,0,0
44705,44703,63813,jonson,bwl,1981-06-09,J5B41981,63813,jonson,bullard,1981-06-09,J5B41981,1.0,0.6507936507936508,1,1,1
44710,25901,15581,aaron,humxoq,1990-05-21,A6H51990,58267,aaron,hammond,1990-05-31,A6H51990,1.0,0.6428571428571429,0,0,0
44711,25901,15581,aaron,hammond,1990-05-31,A6H51990,58267,aaron,hammond,1990-05-31,A6H51990,1.0,1.0,1,1,0
44711,44710,15581,aaron,hammond,1990-05-31,A6H51990,15581,aaron,humxoq,1990-05-21,A6H51990,1.0,0.6428571428571429,0,0,1
44727,31368,1499,ezy,sevil,1987-07-27,E2S11987,59952,eqes,severe,1987-01-28,E2S11987,0.5277777777777778,0.79,0,0,0
44750,44749,63820,melvin,vvoqu,1985-09-26,M4V21985,63820,melvin,vasquez,1985-09-26,M4V21985,1.0,0.6761904761904761,1,1,1
44758,44757,63819,daline,pierre,1989-09-27,D4P61989,63819,daline,pierre,1989-09-27,D4P61989,1.0,1.0,1,1,1
44774,29934,47265,jnf,levins,1981-07-16,J5L11981,7342,james,lapaix,1981-10-03,J5L11981,0.5111111111111111,0.5555555555555555,0,0,0
44774,29935,47265,jnf,levins,1981-07-16,J5L11981,7342,james,lapaix,1981-10-09,J5L11981,0.5111111111111111,0.5555555555555555,0,0,0
44774,29936,47265,jnf,levins,1981-07-16,J5L11981,7342,james,lapaix,1981-10-03,J5L11981,0.5111111111111111,0.5555555555555555,0,0,0
44776,44775,63838,tara,helms,1977-06-04,T6H41977,63838,tara,helms,1977-06-04,T6H41977,1.0,1.0,1,1,1
44778,10244,63841,juan,fq,1972-07-21,J5F21972,53803,jammie,fqa,1972-02-21,J5F21972,0.611111111111111,0.9111111111111112,0,0,0
44780,17021,63841,juan,crespo,1962-07-21,J5C61962,55662,john,chirrono,1962-11-23,J5C61962,0.6666666666666666,0.625,0,0,0
44785,16734,63830,jean,jeanbaptiste,1988-10-16,J5J51988,43501,jgn,johnson,1988-08-28,J5J51988,0.75,0.5595238095238095,0,0,0
44792,44790,63837,melinda,vanier,1965-09-10,M4V51965,63837,melinda,vanier,1965-09-10,M4V51965,1.0,1.0,1,1,1
44804,44803,63836,jessica,higgins,1989-05-06,J2H21989,63836,jessica,higgins,1989-05-06,J2H21989,1.0,1.0,1,1,1
44821,19493,63839,donald,shurpert,1954-10-02,D5S61954,18483,donald,sarko,1954-10-07,D5S61954,1.0,0.5499999999999999,0,0,0
